baratheon	greyjoy	lannister	martell	stark	targaryen	tyrell	time	episode	season
0	0	0	0	0	0	0	59	9	5
0	0	0	0	0	0	0	0	1	6
0	0	0	0	0	0	0	1	1	6
0	0	0	0	0	0	0	2	1	6
0	0	0	0	0	0	0	3	1	6
0	0	0	0	0	0	0	4	1	6
0	0	0	0	0	0	0	5	1	6
0	0	0	0	0	0	0	6	1	6
0	0	0	0	0	0	0	7	1	6
0	0	0	0	0	0	0	8	1	6
0	0	0	0	0	0	0	9	1	6
0	0	0	0	0	0	0	10	1	6
0	0	0	0	0	0	0	11	1	6
0	0	0	0	0	0	0	12	1	6
1	0	0	0	0	0	0	13	1	6
0	0	0	0	0	0	0	14	1	6
0	0	0	0	0	0	0	15	1	6
0	0	0	0	0	0	0	16	1	6
0	0	0	0	0	0	0	17	1	6
0	0	0	0	0	0	0	18	1	6
0	0	0	0	0	0	0	19	1	6
0	0	0	0	0	0	0	20	1	6
0	0	0	0	0	0	0	21	1	6
0	0	0	0	0	0	0	22	1	6
0	0	1	0	0	0	0	23	1	6
0	0	0	0	0	0	0	24	1	6
0	0	1	0	0	0	0	25	1	6
0	0	0	0	0	0	0	26	1	6
0	0	0	0	0	0	0	27	1	6
0	0	0	0	0	0	0	28	1	6
0	0	0	0	0	0	1	29	1	6
0	0	0	1	0	0	0	30	1	6
0	0	0	2	0	0	0	31	1	6
0	0	1	2	0	0	0	32	1	6
0	0	0	0	0	0	0	33	1	6
0	0	0	0	0	0	0	34	1	6
0	0	0	0	0	0	0	35	1	6
0	0	0	0	0	0	0	36	1	6
0	0	0	0	0	0	0	37	1	6
0	0	0	0	0	0	0	38	1	6
0	0	0	0	0	0	0	39	1	6
0	0	0	0	0	0	0	40	1	6
0	0	0	0	0	0	0	41	1	6
0	0	0	0	0	0	0	42	1	6
0	0	0	0	0	0	0	43	1	6
0	0	0	0	0	0	0	44	1	6
0	0	0	0	0	0	0	45	1	6
0	0	0	0	0	0	0	46	1	6
0	0	0	0	0	0	0	47	1	6
0	0	0	0	0	0	0	48	1	6
0	0	0	0	0	0	0	49	1	6
0	0	0	0	0	0	0	50	1	6
0	0	0	0	0	0	0	51	1	6
0	0	0	0	0	0	0	52	1	6
0	0	0	0	0	0	0	53	1	6
0	0	0	0	0	0	0	54	1	6
0	0	0	0	0	0	0	55	1	6
0	0	0	0	0	0	0	56	1	6
0	0	0	0	0	0	0	57	1	6
0	0	0	0	0	0	0	58	1	6
0	0	0	0	0	0	0	59	1	6
0	0	0	0	0	0	0	0	10	6
0	0	0	0	0	0	0	1	10	6
0	0	0	0	0	0	0	2	10	6
0	0	0	0	0	0	0	3	10	6
0	0	0	0	0	0	0	4	10	6
1	0	0	0	0	0	1	5	10	6
0	0	0	0	0	0	0	6	10	6
0	0	0	0	0	0	1	7	10	6
0	0	0	0	0	0	1	8	10	6
0	0	0	0	0	0	0	9	10	6
0	0	0	0	0	0	0	10	10	6
0	0	0	0	0	0	0	11	10	6
0	0	0	0	0	0	0	12	10	6
0	0	3	0	0	0	0	13	10	6
0	0	0	0	0	0	1	14	10	6
0	0	0	0	0	0	0	15	10	6
0	0	0	0	0	0	0	16	10	6
0	0	0	0	0	0	0	17	10	6
0	0	0	0	0	0	0	18	10	6
0	0	0	0	0	0	0	19	10	6
0	0	0	0	0	0	0	20	10	6
0	0	0	0	0	0	0	21	10	6
0	0	0	0	1	0	0	22	10	6
0	0	0	0	0	0	0	23	10	6
0	0	0	0	0	0	0	24	10	6
0	0	0	0	0	1	0	25	10	6
0	0	0	0	0	0	0	26	10	6
0	0	0	0	0	0	0	27	10	6
1	0	0	0	0	0	0	28	10	6
1	0	0	0	0	0	0	29	10	6
0	0	0	0	0	0	0	30	10	6
0	0	0	0	0	0	0	31	10	6
0	0	0	0	0	0	0	32	10	6
0	0	0	0	0	0	1	33	10	6
0	0	1	0	0	0	0	34	10	6
0	0	0	0	0	0	0	35	10	6
0	0	0	0	0	0	0	36	10	6
0	0	0	0	0	0	0	37	10	6
0	0	0	0	0	0	0	38	10	6
0	0	0	0	0	0	0	39	10	6
0	0	1	0	0	0	0	40	10	6
0	0	0	0	0	0	0	41	10	6
0	0	0	0	1	0	0	42	10	6
0	0	0	0	0	0	0	43	10	6
0	0	0	0	0	0	0	44	10	6
0	0	0	0	2	0	0	45	10	6
0	0	0	0	1	0	0	46	10	6
0	0	0	0	2	0	0	47	10	6
1	0	0	0	1	0	0	48	10	6
0	0	0	0	2	0	0	49	10	6
0	0	0	0	0	0	0	50	10	6
0	0	0	0	1	0	0	51	10	6
0	0	0	0	1	0	0	52	10	6
0	0	0	0	0	0	0	53	10	6
0	0	1	0	0	0	0	54	10	6
0	0	0	0	0	0	0	55	10	6
0	0	0	0	0	0	0	56	10	6
0	0	0	0	0	0	0	57	10	6
0	0	0	0	0	0	0	58	10	6
0	0	0	0	0	0	0	59	10	6
0	0	0	0	0	0	0	0	2	6
0	0	0	0	0	0	0	1	2	6
0	0	0	0	1	0	0	2	2	6
0	0	0	0	4	0	0	3	2	6
0	0	0	0	1	0	0	4	2	6
0	0	0	0	0	0	0	5	2	6
0	0	0	0	0	0	0	6	2	6
0	0	0	0	1	0	0	7	2	6
0	0	0	0	0	0	0	8	2	6
0	0	0	0	0	0	0	9	2	6
0	0	0	0	0	0	0	10	2	6
0	0	0	0	0	0	0	11	2	6
0	0	1	0	0	0	0	12	2	6
0	0	1	0	0	0	0	13	2	6
0	0	0	0	0	0	0	14	2	6
0	0	0	0	0	0	0	15	2	6
0	0	0	0	0	0	1	16	2	6
0	0	1	0	0	0	1	17	2	6
0	0	0	0	0	0	0	18	2	6
0	0	0	0	0	0	0	19	2	6
0	0	0	0	0	0	0	20	2	6
0	0	0	0	0	0	0	21	2	6
0	0	0	0	0	0	0	22	2	6
0	0	0	0	0	0	0	23	2	6
0	0	0	0	0	1	0	24	2	6
0	0	0	0	0	0	0	25	2	6
0	0	0	0	0	0	0	26	2	6
0	0	0	0	0	0	0	27	2	6
0	0	0	0	0	0	0	28	2	6
0	0	0	0	0	0	0	29	2	6
0	0	0	0	0	0	0	30	2	6
0	0	0	0	0	0	0	31	2	6
0	0	0	0	1	0	0	32	2	6
0	0	0	0	1	0	0	33	2	6
0	0	0	0	0	0	0	34	2	6
0	0	0	0	0	0	0	35	2	6
0	0	0	0	0	0	0	36	2	6
0	0	0	0	0	0	0	37	2	6
0	0	0	0	0	0	0	38	2	6
0	0	0	0	0	0	0	39	2	6
0	0	0	0	0	0	0	40	2	6
0	0	0	0	3	0	0	41	2	6
0	0	0	0	0	0	0	42	2	6
0	1	0	0	0	0	0	43	2	6
0	0	0	0	0	0	0	44	2	6
0	0	0	0	0	0	0	45	2	6
0	0	0	0	0	0	0	46	2	6
0	1	0	0	0	0	0	47	2	6
0	0	0	0	0	0	0	48	2	6
0	0	0	0	0	0	0	49	2	6
0	0	0	0	0	0	0	50	2	6
0	0	0	0	0	0	0	51	2	6
0	0	0	0	0	0	0	52	2	6
0	0	0	0	0	0	0	53	2	6
0	0	0	0	0	0	0	54	2	6
0	0	0	0	0	0	0	55	2	6
0	0	0	0	0	0	0	56	2	6
0	0	0	0	0	0	0	57	2	6
0	0	0	0	0	0	0	58	2	6
0	0	0	0	0	0	0	59	2	6
0	0	0	0	0	0	0	0	3	6
0	0	0	0	0	0	0	1	3	6
0	0	0	0	0	0	0	2	3	6
0	0	0	0	0	0	0	3	3	6
1	0	0	0	0	0	0	4	3	6
0	0	0	0	0	0	0	5	3	6
0	0	0	0	0	0	0	6	3	6
0	0	0	0	0	0	0	7	3	6
0	0	0	0	0	0	0	8	3	6
0	0	0	0	0	0	0	9	3	6
0	0	0	0	0	1	0	10	3	6
0	0	0	0	0	0	0	11	3	6
0	0	0	0	0	0	0	12	3	6
0	0	0	0	0	0	0	13	3	6
0	0	0	0	0	0	0	14	3	6
0	0	0	0	0	1	0	15	3	6
0	0	0	0	0	0	0	16	3	6
0	0	0	0	0	0	0	17	3	6
0	0	0	0	0	0	0	18	3	6
0	0	0	0	0	0	0	19	3	6
0	0	0	0	0	0	0	20	3	6
0	0	0	0	0	0	0	21	3	6
0	0	0	0	0	0	0	22	3	6
0	0	0	0	0	0	0	23	3	6
0	0	0	0	0	0	0	24	3	6
0	0	0	0	0	0	0	25	3	6
0	0	0	0	0	0	0	26	3	6
0	0	0	0	0	0	0	27	3	6
0	0	0	0	0	0	0	28	3	6
0	0	0	0	0	0	0	29	3	6
0	0	0	0	0	0	0	30	3	6
0	0	1	0	0	0	0	31	3	6
0	0	0	0	0	0	0	32	3	6
0	0	0	0	0	0	0	33	3	6
0	0	0	0	0	0	0	34	3	6
0	0	0	0	0	0	0	35	3	6
0	0	0	0	0	0	1	36	3	6
1	0	2	0	0	0	0	37	3	6
0	0	0	0	0	0	0	38	3	6
0	0	1	0	0	0	0	39	3	6
0	0	1	0	0	0	0	40	3	6
0	0	0	0	0	0	0	41	3	6
0	0	0	0	0	0	0	42	3	6
0	0	0	0	5	0	0	43	3	6
0	0	0	0	6	0	0	44	3	6
0	0	1	0	3	0	0	45	3	6
0	0	0	0	0	0	0	46	3	6
0	0	0	0	0	0	0	47	3	6
0	0	0	0	0	0	0	48	3	6
0	0	0	0	0	0	0	49	3	6
0	0	0	0	2	0	0	50	3	6
0	0	0	0	2	0	0	51	3	6
0	0	0	0	0	0	0	52	3	6
0	0	0	0	0	0	0	53	3	6
0	0	0	0	0	0	0	54	3	6
0	0	0	0	0	0	0	55	3	6
0	0	0	0	0	0	0	56	3	6
0	0	0	0	0	0	0	57	3	6
0	0	0	0	0	0	0	58	3	6
0	0	0	0	0	0	0	59	3	6
0	0	0	0	0	0	0	0	4	6
0	0	0	0	0	0	0	1	4	6
0	0	0	0	0	0	0	2	4	6
0	0	0	0	0	0	0	3	4	6
0	0	0	0	0	0	0	4	4	6
0	0	0	0	0	0	0	5	4	6
0	0	0	0	3	0	0	6	4	6
1	0	0	0	1	0	0	7	4	6
6	0	0	0	0	0	0	8	4	6
0	0	0	0	0	0	0	9	4	6
0	0	0	0	0	0	0	10	4	6
0	0	0	0	0	0	0	11	4	6
0	0	0	0	0	0	0	12	4	6
0	0	0	0	0	0	0	13	4	6
0	0	0	0	0	0	0	14	4	6
0	0	0	0	0	0	0	15	4	6
0	0	0	0	0	0	0	16	4	6
0	0	0	0	0	0	0	17	4	6
0	0	0	0	0	0	0	18	4	6
0	0	0	0	0	0	0	19	4	6
0	0	0	0	0	0	0	20	4	6
0	0	0	0	0	1	0	21	4	6
0	0	0	0	0	0	0	22	4	6
0	0	0	0	0	0	0	23	4	6
0	0	0	0	0	0	0	24	4	6
0	0	0	0	0	0	0	25	4	6
0	0	0	0	0	0	0	26	4	6
0	0	0	0	0	0	0	27	4	6
0	0	0	0	0	0	0	28	4	6
0	0	0	0	0	0	0	29	4	6
0	0	0	0	0	0	0	30	4	6
0	0	0	0	0	0	0	31	4	6
0	0	0	0	0	0	0	32	4	6
0	0	0	0	0	0	2	33	4	6
0	0	0	0	0	0	0	34	4	6
0	0	0	0	0	0	0	35	4	6
0	0	0	0	0	0	3	36	4	6
0	0	0	0	0	0	1	37	4	6
0	0	1	0	0	0	2	38	4	6
0	0	0	0	0	0	3	39	4	6
0	0	2	0	0	0	1	40	4	6
0	1	0	0	0	0	0	41	4	6
0	0	0	0	0	0	0	42	4	6
0	0	0	0	0	0	0	43	4	6
0	0	0	0	0	0	0	44	4	6
0	0	0	0	2	0	0	45	4	6
0	1	0	0	0	0	0	46	4	6
0	0	0	0	0	0	0	47	4	6
0	0	0	0	0	0	0	48	4	6
0	0	0	0	1	0	0	49	4	6
1	0	0	0	1	0	0	50	4	6
0	0	0	0	0	0	0	51	4	6
0	0	0	0	0	0	0	52	4	6
0	0	0	0	0	0	0	53	4	6
0	0	0	0	0	0	0	54	4	6
0	0	0	0	0	0	0	55	4	6
0	0	0	0	0	0	0	56	4	6
0	0	0	0	0	0	0	57	4	6
0	0	0	0	0	0	0	58	4	6
0	0	0	0	0	0	0	59	4	6
0	0	0	0	0	0	0	0	5	6
0	0	0	0	0	0	0	1	5	6
0	0	0	0	0	0	0	2	5	6
0	0	0	0	1	0	0	3	5	6
0	0	0	0	0	0	0	4	5	6
0	0	0	0	0	0	0	5	5	6
0	0	0	0	0	0	0	6	5	6
0	0	0	0	0	0	0	7	5	6
0	0	0	0	0	0	0	8	5	6
0	0	0	0	0	0	0	9	5	6
0	0	0	0	0	0	0	10	5	6
0	0	1	0	2	0	0	11	5	6
0	0	1	0	0	0	0	12	5	6
0	0	1	0	0	0	0	13	5	6
0	0	0	0	0	0	0	14	5	6
0	0	0	0	0	0	0	15	5	6
0	0	0	0	0	0	0	16	5	6
0	0	0	0	0	0	0	17	5	6
0	0	0	0	0	0	0	18	5	6
0	3	0	0	0	0	0	19	5	6
0	2	0	0	0	0	0	20	5	6
0	5	0	0	0	0	0	21	5	6
0	0	0	0	0	0	0	22	5	6
0	1	0	0	0	0	0	23	5	6
0	11	0	0	0	0	0	24	5	6
0	2	0	0	0	0	0	25	5	6
0	0	0	0	0	0	0	26	5	6
0	0	0	0	0	0	0	27	5	6
0	0	0	0	0	0	0	28	5	6
0	0	1	0	0	0	0	29	5	6
0	0	0	0	0	1	0	30	5	6
0	0	0	0	0	0	0	31	5	6
0	0	0	0	0	0	0	32	5	6
0	0	0	0	0	0	0	33	5	6
0	0	0	0	0	0	0	34	5	6
2	0	0	0	0	0	0	35	5	6
0	0	0	0	0	0	0	36	5	6
0	0	0	0	0	0	0	37	5	6
0	0	0	0	0	0	0	38	5	6
0	0	0	0	0	0	0	39	5	6
0	0	0	0	0	0	0	40	5	6
0	0	0	0	0	0	0	41	5	6
0	0	0	0	1	0	0	42	5	6
0	0	0	0	1	0	0	43	5	6
0	0	0	0	0	0	0	44	5	6
2	0	0	0	0	0	0	45	5	6
0	0	0	0	0	0	0	46	5	6
0	0	0	0	0	0	0	47	5	6
0	0	0	0	0	0	0	48	5	6
0	0	0	0	5	0	0	49	5	6
0	0	0	0	0	0	0	50	5	6
0	0	0	0	2	0	0	51	5	6
0	0	0	0	14	0	0	52	5	6
0	0	0	0	0	0	0	53	5	6
0	0	0	0	0	0	0	54	5	6
0	0	0	0	0	0	0	55	5	6
0	0	0	0	0	0	0	56	5	6
0	0	0	0	0	0	0	57	5	6
0	0	0	0	0	0	0	58	5	6
0	0	0	0	0	0	0	59	5	6
0	0	0	0	0	0	0	0	6	6
0	0	0	0	0	0	0	1	6	6
0	0	0	0	0	0	0	2	6	6
0	0	0	0	0	0	0	3	6	6
0	0	0	0	0	0	0	4	6	6
0	0	0	0	0	0	0	5	6	6
0	0	0	0	0	0	0	6	6	6
0	0	0	0	0	0	0	7	6	6
0	0	0	0	0	0	0	8	6	6
0	0	0	0	0	0	0	9	6	6
0	0	0	0	0	0	0	10	6	6
0	0	0	0	0	0	0	11	6	6
0	0	0	0	0	0	1	12	6	6
0	0	0	0	0	0	0	13	6	6
0	0	0	0	0	0	0	14	6	6
0	0	0	0	0	0	1	15	6	6
0	0	0	0	0	0	0	16	6	6
0	0	0	0	0	0	0	17	6	6
0	0	0	0	0	0	0	18	6	6
0	0	0	0	0	0	0	19	6	6
0	0	0	0	0	0	0	20	6	6
0	0	0	0	0	0	0	21	6	6
0	0	0	0	0	0	0	22	6	6
0	0	0	0	0	0	0	23	6	6
0	0	0	0	0	0	0	24	6	6
0	0	0	0	0	0	0	25	6	6
0	0	0	0	0	0	0	26	6	6
0	0	1	0	0	0	1	27	6	6
0	0	0	0	0	0	0	28	6	6
0	0	0	0	0	0	0	29	6	6
0	0	1	0	0	0	0	30	6	6
0	0	0	0	0	0	0	31	6	6
0	0	0	0	0	0	0	32	6	6
0	0	0	0	0	0	0	33	6	6
0	0	0	0	1	0	0	34	6	6
0	0	0	0	0	0	0	35	6	6
0	0	0	0	0	0	0	36	6	6
0	0	0	0	0	0	0	37	6	6
0	0	0	0	0	0	1	38	6	6
0	0	1	0	0	0	0	39	6	6
0	0	1	0	0	0	3	40	6	6
0	0	0	0	0	0	1	41	6	6
0	0	0	0	0	0	0	42	6	6
0	0	1	0	0	0	1	43	6	6
0	0	0	0	0	0	0	44	6	6
0	0	0	0	0	0	0	45	6	6
0	0	0	0	0	0	0	46	6	6
0	0	0	0	1	0	0	47	6	6
0	0	0	0	0	0	0	48	6	6
0	0	0	0	0	0	0	49	6	6
0	0	0	0	0	0	0	50	6	6
0	0	0	0	1	0	0	51	6	6
0	0	0	0	0	0	0	52	6	6
0	0	0	0	0	0	0	53	6	6
0	0	0	0	0	0	0	54	6	6
0	0	0	0	0	0	0	55	6	6
0	0	0	0	0	0	0	56	6	6
0	0	0	0	0	0	0	57	6	6
0	0	0	0	0	0	0	58	6	6
0	0	0	0	0	0	0	59	6	6
0	0	0	0	0	0	0	0	7	6
0	0	0	0	0	0	0	1	7	6
0	0	0	0	0	0	0	2	7	6
0	0	0	0	0	0	0	3	7	6
0	0	0	0	0	0	0	4	7	6
0	0	0	0	0	0	0	5	7	6
0	0	0	0	0	0	0	6	7	6
0	0	0	0	0	0	0	7	7	6
0	0	0	0	0	0	0	8	7	6
0	0	0	0	0	0	0	9	7	6
0	0	0	0	0	0	0	10	7	6
0	0	0	0	0	0	0	11	7	6
0	0	0	0	0	0	1	12	7	6
0	0	0	0	0	0	0	13	7	6
0	0	0	0	0	0	0	14	7	6
0	0	0	0	0	0	0	15	7	6
0	0	0	0	0	0	0	16	7	6
0	0	0	0	0	0	0	17	7	6
0	0	0	0	0	0	1	18	7	6
0	0	0	0	0	0	0	19	7	6
0	0	1	0	0	0	0	20	7	6
0	0	0	0	0	0	0	21	7	6
0	0	0	0	0	0	0	22	7	6
0	0	0	0	0	0	0	23	7	6
0	0	0	0	0	0	0	24	7	6
0	0	1	0	0	0	0	25	7	6
0	0	1	0	0	0	0	26	7	6
0	0	0	0	2	0	0	27	7	6
1	0	0	0	2	0	0	28	7	6
0	0	0	0	1	0	0	29	7	6
0	0	0	0	0	0	0	30	7	6
0	0	0	0	0	0	0	31	7	6
0	0	0	0	0	0	0	32	7	6
0	0	0	0	0	0	0	33	7	6
0	0	0	0	0	0	0	34	7	6
0	0	1	0	1	0	0	35	7	6
0	0	0	0	0	0	0	36	7	6
0	0	0	0	0	0	0	37	7	6
0	0	0	0	0	0	0	38	7	6
0	0	0	0	2	0	0	39	7	6
0	0	0	0	0	0	0	40	7	6
0	0	0	0	0	0	0	41	7	6
0	1	0	0	0	0	0	42	7	6
0	2	0	0	0	0	0	43	7	6
0	1	0	0	0	0	0	44	7	6
2	0	0	0	0	0	0	45	7	6
2	0	0	0	0	0	0	46	7	6
0	0	0	0	0	0	0	47	7	6
0	0	0	0	0	0	0	48	7	6
0	0	0	0	0	0	0	49	7	6
0	0	0	0	0	0	0	50	7	6
0	0	0	0	0	0	0	51	7	6
0	0	0	0	0	0	0	52	7	6
0	0	0	0	0	0	0	53	7	6
0	0	0	0	0	0	0	54	7	6
0	0	0	0	0	0	0	55	7	6
0	0	0	0	0	0	0	56	7	6
0	0	0	0	0	0	0	57	7	6
0	0	0	0	0	0	0	58	7	6
0	0	0	0	0	0	0	59	7	6
0	0	0	0	0	0	0	0	8	6
0	0	0	0	0	0	0	1	8	6
0	0	0	0	0	0	0	2	8	6
0	0	1	0	0	0	0	3	8	6
0	0	0	0	0	0	0	4	8	6
0	0	0	0	0	0	0	5	8	6
0	0	0	0	0	0	0	6	8	6
0	0	0	0	0	0	0	7	8	6
0	0	0	0	0	0	0	8	8	6
0	0	0	0	0	0	0	9	8	6
0	0	0	0	0	0	0	10	8	6
0	0	0	0	0	0	0	11	8	6
0	0	1	0	0	0	0	12	8	6
0	0	0	0	0	0	0	13	8	6
0	0	1	0	0	0	0	14	8	6
0	0	0	0	0	0	0	15	8	6
0	0	0	0	1	0	0	16	8	6
0	0	2	0	1	0	0	17	8	6
0	0	0	0	0	0	0	18	8	6
0	0	1	0	0	0	0	19	8	6
0	0	0	0	0	0	0	20	8	6
0	0	2	0	2	0	0	21	8	6
0	0	0	0	0	0	0	22	8	6
0	0	0	0	0	0	0	23	8	6
0	0	1	0	0	0	1	24	8	6
0	0	1	0	0	0	1	25	8	6
0	0	0	0	0	0	0	26	8	6
0	0	0	0	0	0	0	27	8	6
0	0	0	0	0	0	0	28	8	6
0	0	0	0	0	0	0	29	8	6
0	0	0	0	0	0	0	30	8	6
0	0	0	0	0	0	0	31	8	6
0	0	0	0	0	0	0	32	8	6
0	0	0	0	1	0	0	33	8	6
0	0	2	0	1	0	0	34	8	6
0	0	1	0	0	0	0	35	8	6
0	0	0	0	0	0	0	36	8	6
0	0	0	0	0	0	0	37	8	6
0	0	0	0	0	0	0	38	8	6
0	0	0	0	0	0	0	39	8	6
0	0	0	0	0	0	0	40	8	6
0	0	0	0	0	0	0	41	8	6
0	0	0	0	0	0	0	42	8	6
0	0	0	0	0	0	0	43	8	6
0	0	0	0	0	0	0	44	8	6
0	0	0	0	0	0	0	45	8	6
0	0	0	0	0	0	0	46	8	6
0	0	0	0	0	0	0	47	8	6
0	0	0	0	0	0	0	48	8	6
0	0	0	0	0	0	0	49	8	6
0	0	0	0	0	0	0	50	8	6
0	0	0	0	0	0	0	51	8	6
0	0	0	0	0	0	0	52	8	6
0	0	0	0	0	0	0	53	8	6
0	0	0	0	0	0	0	54	8	6
0	0	0	0	0	0	0	55	8	6
0	0	0	0	0	0	0	56	8	6
0	0	0	0	1	0	0	57	8	6
0	0	0	0	0	0	0	58	8	6
0	0	0	0	0	0	0	59	8	6
0	0	0	0	0	0	0	0	9	6
0	0	0	0	0	0	0	1	9	6
0	0	0	0	0	0	0	2	9	6
0	0	1	0	0	0	0	3	9	6
0	0	1	0	0	0	0	4	9	6
0	0	0	0	0	0	0	5	9	6
0	0	0	0	0	0	0	6	9	6
0	0	0	0	0	0	0	7	9	6
0	0	0	0	0	0	0	8	9	6
0	0	0	0	0	0	0	9	9	6
0	0	0	0	0	0	0	10	9	6
0	0	0	0	0	0	0	11	9	6
0	0	0	0	0	0	0	12	9	6
0	0	0	0	0	0	0	13	9	6
0	0	0	0	0	0	0	14	9	6
0	0	0	0	0	0	0	15	9	6
2	0	0	0	0	0	0	16	9	6
0	0	0	0	0	0	0	17	9	6
0	0	0	0	3	0	0	18	9	6
0	0	0	0	0	0	0	19	9	6
2	0	0	0	0	0	0	20	9	6
1	0	0	0	0	0	0	21	9	6
0	0	0	0	0	0	0	22	9	6
0	0	0	0	0	0	0	23	9	6
0	0	0	0	0	0	0	24	9	6
0	0	0	0	0	0	0	25	9	6
0	0	0	0	0	0	0	26	9	6
0	2	1	0	0	0	0	27	9	6
0	2	0	0	0	0	0	28	9	6
0	0	0	0	0	0	0	29	9	6
0	0	0	0	0	0	0	30	9	6
0	0	0	0	0	0	0	31	9	6
0	0	0	0	0	0	0	32	9	6
0	0	0	0	0	0	0	33	9	6
0	0	0	0	0	0	0	34	9	6
0	0	0	0	0	0	0	35	9	6
0	0	0	0	0	0	0	36	9	6
0	0	0	0	0	0	0	37	9	6
0	0	0	0	0	0	0	38	9	6
0	0	0	0	0	0	0	39	9	6
0	0	0	0	0	0	0	40	9	6
0	0	0	0	0	0	0	41	9	6
0	0	0	0	0	0	0	42	9	6
0	0	0	0	0	0	0	43	9	6
0	0	0	0	0	0	0	44	9	6
0	0	0	0	0	0	0	45	9	6
0	0	0	0	0	0	0	46	9	6
0	0	0	0	0	0	0	47	9	6
0	0	0	0	0	0	0	48	9	6
0	0	0	0	0	0	0	49	9	6
0	0	0	0	0	0	0	50	9	6
0	0	0	0	0	0	0	51	9	6
0	0	0	0	0	0	0	52	9	6
0	0	0	0	0	0	0	53	9	6
0	0	0	0	0	0	0	54	9	6
0	0	0	0	0	0	0	55	9	6
0	0	0	0	0	0	0	56	9	6
0	0	0	0	0	0	0	57	9	6
0	0	0	0	0	0	0	58	9	6
0	0	0	0	0	0	0	59	9	6
